,id,fdid,state,name,res_structure_fire_count,geom_id,source
1517,73659,BU411,KS,Andover Fire-Rescue,79,610,incorporatedplace
1518,99309,01003,OK,Westville Fire Department,79,11967,incorporatedplace
1519,95563,12022,NJ,South Plainfield Fire Department,79,17859,incorporatedplace
1520,85840,75801,TN,Kittrell Volunteer Fire Department,79,N/A,
1521,91529,00619,KY,Parkers Mill Volunteer Fire Department,79,887,minorcivildivision
1522,98185,MB273,IL,Virden Fire Department,79,9353,incorporatedplace
1523,88678,48103,MN,Milaca Fire Department,79,481,incorporatedplace
1524,94971,0336,OR,Sheridan Fire District,79,10595,incorporatedplace
1525,84344,07012,MI,Holland Charter Township Fire Department,79,6911,minorcivildivision
1526,89172,33102,MN,Mora Area Fire Department,79,1405,incorporatedplace
1527,91122,06190,CT,Orange Volunteer Fire Department,79,9355,unincorporatedplace
1528,77878,A5548,KY,City of Shelbyville Fire Department,79,22,incorporatedplace
1529,87662,68301,VA,Manassas Volunteer Fire Company (City of Manassas Fire & Rescue),79,1887,countyorequivalent
1530,90329,01409,NC,North Catawba Fire-Rescue Department,79,17714,incorporatedplace
1531,90629,17333,ID,Northside Fire District,79,6670,incorporatedplace
1532,77217,10103,MN,Chaska Fire Department,79,80,incorporatedplace
1533,85515,11009,UT,Kaysville City Fire Department,79,12229,incorporatedplace
1534,77328,44133,OH,Chesapeake-Union Township Volunteer Fire Department,79,15889,incorporatedplace
1535,98742,83121,OH,Wayne Township Fire Department,79,15069,incorporatedplace
1536,95765,27280,MA,Spencer Fire Department,79,2244,minorcivildivision
1537,94140,01816,NC,Saint Stephens Fire Department,79,8274,unincorporatedplace
1538,75006,AW633,TX,Bexar County Emergency Services District #2 Fire & Rescue,79,39007,minorcivildivision
1539,84468,VA213,IL,Hoopeston Fire Department,79,9848,incorporatedplace
1540,82645,MC152,IL,Godfrey Fire Protection District,79,6956,incorporatedplace
1541,82078,05808,MI,Frenchtown Township Fire Department,79,5537,minorcivildivision
1542,82496,55001,FL,Gilchrist County Fire Rescue,79,41178,minorcivildivision
1543,81946,05702,NC,Franklin Fire & Rescue,79,17654,incorporatedplace
1544,90700,03703,MI,Nottawa-Sherman Township Fire Department,79,7030,minorcivildivision
1545,84662,BY406,TX,Hughes Springs Volunteer Fire Department,79,13258,incorporatedplace
1546,88815,06104,WV,Milton Volunteer Fire Department,79,11000,incorporatedplace
1547,87722,24109,WV,Mannington Volunteer Fire Department,79,9495,incorporatedplace
1548,95984,09303,SC,St. Matthews Fire Department,79,12580,incorporatedplace
1549,77273,31900,AK,Chena-Goldstream Fire & Rescue,79,9834,unincorporatedplace
1550,77669,46302,WV,City of Grafton Fire Department,79,10508,incorporatedplace
1551,78690,DP402,TX,Cooper Volunteer Fire Department,79,12134,incorporatedplace
1552,96526,51055,CA,Sutter County Fire Department,79,6853,incorporatedplace
1553,82386,35011,NY,Geneva Fire Department,79,28345,minorcivildivision
1554,88952,48105,OH,Monclova Township Fire-Rescue Department,79,25797,minorcivildivision
1555,86236,46013,OH,Lakeview Fire Department,79,19100,incorporatedplace
1556,94548,0327,OR,Scio Rural Fire Protection District,78,11650,incorporatedplace
1557,80363,17025,LA,East Side Fire Protection District 5,78,1924,minorcivildivision
1558,94253,VB403,TX,San Augustine Volunteer Fire Department,78,14016,incorporatedplace
1559,91645,75301,ID,Payette City Fire Departmemt,78,5719,incorporatedplace
1560,82566,DD264,IL,Glen Ellyn Volunteer Fire Company,78,6754,incorporatedplace
1561,76316,09045,LA,Caddo Parish Fire District Seven,78,2119,incorporatedplace
1562,98364,17015,MS,Walls Fire Department,78,3935,incorporatedplace
1563,90324,76037,OH,North Canton Fire Department,78,16752,incorporatedplace
1564,80821,48007,IN,Elwood Fire Department,78,11896,minorcivildivision
1565,82259,02502,GA,Garden City Fire Department,78,6964,incorporatedplace
1566,88855,67336,ID,Minidoka County Fire Protection District,78,40717,minorcivildivision
1567,92027,00910,MI,Pinconning & Fraser Fire Department,78,6637,minorcivildivision
1568,77844,07611,NC,City of Randleman Fire Department,78,18337,incorporatedplace
1569,92510,30053,NY,Port Washington Fire Department,78,9728,unincorporatedplace
1570,87288,03507,NC,Louisburg Fire Department,78,18021,incorporatedplace
1571,74290,05301,SC,Bamberg Fire Department,78,11226,incorporatedplace
1572,79714,01904,MI,Dewitt Township Fire Department,78,7883,minorcivildivision
1573,85517,02401,MO,Kearney Fire & Rescue Protection District,78,16320,incorporatedplace
1574,90547,57004,UT,North View Fire Agency,78,13154,incorporatedplace
1575,80341,06701,MO,East Prarie Fire Department,78,17456,incorporatedplace
1576,77811,32060,WI,City of Onalaska Fire Department,78,10544,incorporatedplace
1577,95414,02104,WV,South Berkeley Volunteer Fire Company,78,663,unincorporatedplace
1578,85949,CS533,IL,La Grange Park Fire Department,78,6378,incorporatedplace
1579,94758,00227,AL,Seven Hills Fire District,78,41459,minorcivildivision
1580,91655,04007,AR,Pea Ridge Fire Department,78,6526,incorporatedplace
1581,77045,SG202,TX,Central Heights Volunteer Fire Department,78,38837,minorcivildivision
1582,77737,MP188,IL,City of Litchfield Fire Department,78,5265,incorporatedplace
1583,73750,0428,OR,Applegate Valley Rural Fire Protection District 9,78,8820,unincorporatedplace
1584,89301,27120,MN,Mound Volunteer Fire Department,78,1076,incorporatedplace
1585,74180,07444,NC,Ayden Fire Department,78,16169,incorporatedplace
1586,95523,45004,MS,South Madison County Fire Protection District - Gluckstadt Volunteer Fire Department,78,35231,minorcivildivision
1587,88909,28009,PA,MMP&W Volunteer Fire Company,78,13656,incorporatedplace
1588,74844,66127,OH,Benton Township Volunteer Fire Department,77,19052,minorcivildivision
1589,85706,02804,NC,Kill Devil Hills Fire Department,77,16512,incorporatedplace
1590,100078,19706,VA,Wytheville Fire Department,77,11199,incorporatedplace
1591,86026,14608,GA,LaFayette Fire Department,77,5787,incorporatedplace
1592,86400,17203,SC,Latta Fire Department/Dillon County Fire Department-Area 2- Latta,77,12285,incorporatedplace
1593,99900,B7607,KY,Woodbine Fire Rescue  Inc.,77,577,minorcivildivision
1594,77384,08510,VA,Chickahominy Volunteer Fire Department (Hanover County  Station 10),77,38696,minorcivildivision
1595,82402,04003,AR,Gentry Volunteer Fire Department,77,6494,incorporatedplace
1596,97684,15021,PA,Union Fire Company No. 1,77,12239,incorporatedplace
1597,95608,WZ405,TX,South Van Zandt Volunteer Fire Department,77,2809,countyorequivalent
1598,77252,04212,SC,Cheddar Fire Department,77,1896,countyorequivalent
1599,98131,15048,NY,Village of Kenmore Fire Department,77,16335,incorporatedplace
1600,88744,09708,NC,Millers Creek Fire Department,77,531,unincorporatedplace
1601,89797,85010,IA,Nevada Community Fire Department,77,2697,incorporatedplace
1602,89328,59011,OH,Mount Gilead Fire Department,77,19331,incorporatedplace
1603,81311,72002,AR,Farmington Fire Department,77,8329,incorporatedplace
1604,85141,10305,SC,James Island Public Service District Fire Department,77,17112,minorcivildivision
1605,96018,37002,AR,Stamps Fire Department,77,7687,incorporatedplace
1606,97181,08110,CT,Town of Montville Fire Department,77,43646,minorcivildivision
1607,92495,NH614,TX,Port Neches Fire Department,77,19308,incorporatedplace
1608,87475,06324,MI,Lyon Township Fire Department,77,3997,minorcivildivision
1609,100035,07018,MI,Wright-Tallmadge Fire Department,77,3930,minorcivildivision
1610,74331,61330,KY,Barbourville Fire Department,77,577,minorcivildivision
1611,88007,07413,MI,Marysville Fire Department,77,3238,incorporatedplace
1612,90242,90811,TN,Nolichuckey Valley Volunteer Fire Department,77,2001,countyorequivalent
1613,93794,08209,NC,Roseboro Fire Department,77,17568,incorporatedplace
1614,89666,35031,LA,Natchitoches Parish Fire District 6,77,3104,minorcivildivision
1615,82322,27105,WV,Gary Volunteer Fire Department,77,592,countyorequivalent
1616,95719,41018,OK,Southwestern Lincoln County Fire District,77,233,nativeamericanarea
1617,75158,01105,NC,Black Mountain Fire Department,77,15731,incorporatedplace
1618,76050,KG301,TX,Buda Volunteer Fire Department,77,10594,incorporatedplace
1619,93728,68007,OK,Roland Fire Department,77,17752,incorporatedplace
1620,90793,82112,MN,Oakdale Fire Department,77,3720,incorporatedplace
1621,95772,44101,WV,Spencer-Roane County Volunteer Fire Department,76,45935,minorcivildivision
1622,84614,38300,AR,Hoxie Fire Department,76,4985,incorporatedplace
1623,74879,23006,MD,Berlin Fire Company  Inc.,76,4639,incorporatedplace
1624,75454,06701,VA,Boones Mill Volunteer Fire Department,76,14063,incorporatedplace
1625,77268,66002,OK,Chelsea Fire Department,76,12236,incorporatedplace
1626,76156,08027,KY,Burlington Fire Protection District,76,8119,unincorporatedplace
1627,91316,03701,MO,Owensville Volunteer Fire Department,76,17348,incorporatedplace
1628,93430,49170,CA,Rincon Valley Fire Protection District,76,4927,incorporatedplace
1629,87471,CS563,IL,Lynwood Fire Department,76,6361,incorporatedplace
1630,99186,0553,OR,West Valley Fire District,76,10888,incorporatedplace
1631,83425,KB402,TX,Hallsville Volunteer Fire Department,76,13933,incorporatedplace
1632,96553,02520,MI,Swartz Creek Area Fire Department,76,1224,incorporatedplace
1633,91967,27D18,WA,Pierce County Fire District 18,76,10416,incorporatedplace
1634,83613,48231,KY,Harlan Fire Department,76,1816,incorporatedplace
1635,80551,01403,MI,Edwardsburg Fire Department,76,837,incorporatedplace
1636,81948,28044,PA,Franklin Fire Company 4,76,13675,incorporatedplace
1637,81720,MF173,IL,Forman Fire Protection District,76,8966,incorporatedplace
1638,85720,07411,MI,Kimball Township Fire Department,76,5568,minorcivildivision
1639,75392,06410,AL,Bolde Volunteer Fire Department,76,41657,minorcivildivision
1640,82128,18701,VA,Front Royal Volunteer Fire and Rescue Department (Warren County Fire & Rescue),76,11314,incorporatedplace
1641,97366,49237,OH,Tri-County Joint Fire District,76,18009,incorporatedplace
1642,84116,30027,NY,Hicksville Fire Department,76,3493,unincorporatedplace
1643,78295,31151,TN,Coalmont Fire Department,76,1942,countyorequivalent
1644,74826,05103,NC,Benson Fire Department,76,19689,incorporatedplace
1645,98710,66009,OH,Waverly Fire Department,76,18453,incorporatedplace
1646,90755,B7604,KY,Oak Grove Fire Department,76,37,minorcivildivision
1647,98252,JB123,IL,Wade Community Fire Protection District,76,7237,incorporatedplace
1648,90121,91199,NH,Newport Fire-Emergency Management Services,76,4952,unincorporatedplace
1649,90655,WG304,IL,Northwest Homer Fire Protection District,76,2399,countyorequivalent
1650,98211,21026,MD,Volunteer Fire Company of Halfway  Inc.,76,3930,unincorporatedplace
1651,92235,02200,CT,Plainville Fire Department,76,36272,minorcivildivision
1652,73788,19003,OH,Arcanum Fire Department,76,17243,incorporatedplace
1653,93924,I4240,ME,Rumford Fire Department,76,9500,unincorporatedplace
1654,85883,02706,VA,Knox Creek Volunteer Fire Department,75,37082,minorcivildivision
1655,95881,12123,OH,Springfield Township Fire Department Station 56,75,20322,minorcivildivision
1656,77886,27090,CA,City of Soledad Fire Department,75,9940,incorporatedplace
1657,78655,10555,NH,Conway Fire/ Rescue,75,4985,unincorporatedplace
1658,77471,SG494,IL,Church Road Fire Protection District,75,4977,incorporatedplace
1659,97173,17158,MA,Town of Littleton Fire Department,75,5462,unincorporatedplace
1660,84744,07301,NC,Hurdle Mills Volunteer Fire Department,75,31797,minorcivildivision
1661,89014,05101,AL,Monroeville Fire Department,75,9224,incorporatedplace
1662,99058,16028,MD,West Lanham Hills Volunteer Fire Department & Rescue Service (Prince Georges County Fire Department),75,8781,unincorporatedplace
1663,73522,03110,VA,Altavista Fire Department,75,11736,incorporatedplace
1664,76295,20113,WV,Cabin Creek Volunteer Fire Department,75,46846,minorcivildivision
1665,93064,11004,AR,Rector Fire Department,75,6101,incorporatedplace
1666,97465,51037,NM,Truth or Consequences Volunteer Fire Department,75,16580,incorporatedplace
1667,90580,04116,NC,Northeast Guilford Volunteer Fire Department  Inc.,75,30343,minorcivildivision
1668,99052,16013,OH,West Lafayette Volunteer Fire Department,75,17448,incorporatedplace
1669,75885,0034,OR,Brookings Fire-Rescue,75,11595,incorporatedplace
1670,88246,09173,TN,McKenzie Fire Department,75,13188,incorporatedplace
1671,94590,28035,LA,Scott Volunteer Fire Department  Inc.,75,2603,incorporatedplace
1672,77512,19102,WV,Citizens Fire Company,75,46195,minorcivildivision
1673,75945,17010,LA,Brownsfield Fire Department,75,9947,unincorporatedplace
1674,80172,01208,AL,East Alabama Fire Department,75,5554,incorporatedplace
1675,85698,11120,WI,Kilbourn Fire Department,75,45579,minorcivildivision
1676,78166,08102,NC,Cliffside Area Fire Department,75,29214,minorcivildivision
1677,97915,30066,NY,Valley Stream Volunteer Fire Department,75,19594,incorporatedplace
1678,82479,PP402,TX,Giddings Volunteer Fire Department,75,15308,incorporatedplace
1679,96093,07414,NC,Staton House Fire and Rescue,75,30598,minorcivildivision
1680,81937,41301,ID,Franklin County Fire Protection District,75,7123,incorporatedplace
1681,77761,48005,NE,City Of McCook Fire Department,75,18282,incorporatedplace
1682,88608,09184,MA,Middleton Fire Department,75,5040,minorcivildivision
1683,99960,42336,SC,Woodruff Fire Department,75,14206,incorporatedplace
1684,97318,04002,MO,Trenton Fire Department,75,15786,incorporatedplace
1685,79222,04109,MI,Cutlerville Fire Department,75,3677,unincorporatedplace
1686,74514,01114,NJ,Bayview Volunteer Fire Company #4,75,31555,minorcivildivision
1687,94827,41010,MS,Shannon Volunteer Fire Department,75,3869,incorporatedplace
1688,79688,16030,LA,DeSoto Fire Protection District #8,74,654,incorporatedplace
1689,74765,00405,NH,Belmont Fire Department,74,6524,unincorporatedplace
1690,94799,34019,MS,Shady Grove Volunteer Fire Department,74,34996,minorcivildivision
1691,80417,KA417,TX,Eastex Freeway Volunteer Fire Department,74,46498,minorcivildivision
1692,98558,15702,GA,Washington Fire Department,74,8278,incorporatedplace
1693,94531,55003,LA,Schriever Volunteer Fire Department  Inc.,74,6118,unincorporatedplace
1694,77247,31104,WV,Cheat Lake Volunteer Fire Department,74,46834,minorcivildivision
1695,99874,03107,MN,Wolf Lake Fire Department,74,4024,incorporatedplace
1696,98651,01240,CT,Watertown Fire Department,74,283,unincorporatedplace
1697,80181,20112,WV,East Bank Volunteer Fire Department,74,10243,incorporatedplace
1698,89466,62131,TN,Mt Vernon Volunteer Fire Department,74,36594,minorcivildivision
1699,82787,47002,AR,Gosnell Fire Department,74,8072,incorporatedplace
1700,96123,06911,VA,Stephens City Volunteer Fire & Rescue Company (Frederick County  Company 11),74,14419,incorporatedplace
1701,79746,22741,TN,Dickson County Fire & Rescue,74,11952,incorporatedplace
1702,94262,GB409,TX,San Elizario Volunteer Fire Department,74,1225,unincorporatedplace
1703,96410,34105,WV,Summersville Fire Department,74,19325,incorporatedplace
1704,77212,02518,MI,Charter Township of Mundy Fire Department,74,5121,minorcivildivision
1705,90148,60133,OH,Newton Township Fire Department,74,22036,minorcivildivision
1706,74797,WB504,TX,Benbrook Fire Department,74,13577,incorporatedplace
1707,85893,28100,AK,Kodiak Fire Department,74,5301,incorporatedplace
1708,86689,40082,DE,Lewes Volunteer Fire Department,74,7714,incorporatedplace
1709,81049,07806,NC,Evans Crossroads Volunteer Fire Department,74,31954,minorcivildivision
1710,73921,14202,GA,Ashburn Fire & Emergency Services,74,8808,incorporatedplace
1711,78272,BT402,TX,Clyde Volunteer Fire Department,74,12342,incorporatedplace
1712,77652,13020,WI,City of Fitchburg Fire Department,74,10025,incorporatedplace
1713,86309,16030,MD,Landover Hills Volunteer Fire Department  Inc (Prince Georges County Fire Department),74,4544,incorporatedplace
1714,77381,CS312,IL,Chicago Ridge Fire Department,74,2412,countyorequivalent
1715,89978,52106,WV,New Martinsville Fire Department,74,9735,incorporatedplace
1716,80770,66125,OH,Elm Grove Volunteer Fire Department,74,18949,minorcivildivision
1717,86445,50104,WV,Lavalette Volunteer Fire Department,74,46138,minorcivildivision
1718,95048,79234,ID,Shoshone County Fire Protection District #2,74,5039,incorporatedplace
1719,90773,01006,NC,Oak Island Fire Department,74,19447,incorporatedplace
1720,89267,TA243,IL,Morton Fire Department,74,13159,minorcivildivision
1721,76308,09020,LA,Caddo Fire District #3,74,3300,incorporatedplace
1722,90450,CN132,IL,North Maine Fire Protection District,74,10043,minorcivildivision
1723,74964,46202,SC,Bethel Volunteer Fire Department,74,17760,minorcivildivision
